2021-01-01 18:46:32.926101,332.266ms,4.5597zl
2021-01-01 18:46:48.259369,726.162ms,4.5597zl
2021-01-01 18:47:04.986969,578.007ms,4.5597zl
2021-01-01 18:47:20.566818,484.15ms,4.5597zl
2021-01-01 18:47:37.052738,628.795ms,4.5597zl
2021-01-01 18:47:52.681587,66.243ms,4.5597zl
2021-01-01 18:48:08.749056,306.331ms,4.5597zl
2021-01-01 18:48:24.056913,336.065ms,4.5597zl
2021-01-01 18:48:39.393268,303.766ms,4.5597zl
2021-01-01 18:48:54.698829,361.964ms,4.5597zl
2021-01-01 18:49:10.061799,320.01ms,4.5597zl
2021-01-01 18:49:25.382290,253.61ms,4.5597zl
2021-01-01 18:49:40.636991,369.994ms,4.5597zl
2021-01-01 18:49:56.008977,305.378ms,4.5597zl
2021-01-01 18:50:11.316233,423.579ms,4.5597zl
2021-01-01 18:50:26.740485,170.061ms,4.5597zl
2021-01-01 18:50:42.912098,316.838ms,4.5597zl
2021-01-01 18:50:58.229945,392.742ms,4.5597zl
2021-01-01 18:51:13.624116,643.936ms,4.5597zl
2021-01-01 18:51:30.270045,453.923ms,4.5597zl
2021-01-01 18:51:46.725072,993.728ms,4.5597zl
2021-01-01 18:52:03.720704,554.366ms,4.5597zl
2021-01-01 18:52:20.276343,500.45ms,4.5597zl
2021-01-01 18:52:35.777825,273.682ms,4.5597zl
2021-01-01 18:52:51.051995,305.91ms,4.5597zl
2021-01-01 18:53:06.359701,459.752ms,4.5597zl
2021-01-01 18:53:21.821016,366.976ms,4.5597zl
2021-01-01 18:53:37.189945,621.484ms,4.5597zl
2021-01-01 18:53:53.813313,289.272ms,4.5597zl
2021-01-01 18:54:09.102787,288.503ms,4.5597zl
2021-01-01 18:54:24.392992,439.994ms,4.5597zl
2021-01-01 18:54:39.834691,277.855ms,4.5597zl
2021-01-01 18:54:55.113632,684.14ms,4.5597zl
2021-01-01 18:55:11.799038,278.956ms,4.5597zl
2021-01-01 18:55:27.079042,299.204ms,4.5597zl
2021-01-01 18:55:42.380076,643.8ms,4.5597zl
2021-01-01 18:55:59.025135,554.744ms,4.5597zl
2021-01-01 18:56:14.581427,392.108ms,4.5597zl
2021-01-01 18:56:29.975365,584.709ms,4.5597zl
2021-01-01 18:56:46.561082,346.071ms,4.5597zl
2021-01-01 18:57:01.909017,363.176ms,4.5597zl
2021-01-01 18:57:17.273211,374.458ms,4.5597zl
2021-01-01 18:57:32.649017,334.671ms,4.5597zl
2021-01-01 18:57:47.984955,577.054ms,4.5597zl
2021-01-01 18:58:04.563827,260.246ms,4.5597zl
2021-01-01 18:58:19.825079,924.23ms,4.5597zl
2021-01-01 18:58:36.750348,664.698ms,4.5597zl
2021-01-01 18:58:53.415755,963.61ms,4.5597zl
2021-01-01 18:59:09.381029,393.426ms,4.5597zl
2021-01-01 18:59:24.775965,311.979ms,4.5597zl
2021-01-01 18:59:40.088059,308.908ms,4.5597zl
2021-01-01 18:59:55.398935,566.996ms,4.5597zl
2021-01-01 19:00:10.967792,275.335ms,4.5597zl
2021-01-01 19:00:26.243698,314.267ms,4.5597zl
2021-01-01 19:00:41.558435,640.98ms,4.5597zl
2021-01-01 19:00:58.200432,267.418ms,4.5597zl
2021-01-01 19:01:13.469756,542.027ms,4.5597zl
2021-01-01 19:01:29.012904,376.048ms,4.5597zl
2021-01-01 19:01:44.390018,360.519ms,4.5597zl
2021-01-01 19:01:59.751976,431.878ms,4.5597zl
2021-01-01 19:02:15.185202,542.379ms,4.5597zl
2021-01-01 19:02:31.729255,298.748ms,4.5597zl
2021-01-01 19:02:47.028973,335.994ms,4.5597zl
2021-01-02 17:34:17.438893,313.252ms,4.5597zl
2021-01-02 17:34:32.754506,245.907ms,4.5597zl
2021-01-02 17:34:48.000674,261.364ms,4.5597zl
2021-01-02 17:35:03.263038,755.154ms,4.5597zl
2021-01-02 17:35:21.020386,522.09ms,4.5597zl
2021-01-02 17:35:36.544163,265.241ms,4.5597zl
2021-01-02 17:35:51.810865,252.068ms,4.5597zl
2021-01-02 17:36:07.064065,340.509ms,4.5597zl
2021-01-02 17:36:22.406435,278.019ms,4.5597zl
2021-01-02 17:36:37.687113,295.093ms,4.5597zl
2021-01-02 17:36:52.985079,306.958ms,4.5597zl
2021-01-02 17:37:08.293040,324.464ms,4.5597zl
2021-01-02 17:37:23.618991,309.023ms,4.5597zl
2021-01-02 17:37:38.929529,308.026ms,4.5597zl
2021-01-02 17:37:54.239004,286.628ms,4.5597zl
2021-01-02 17:38:09.526984,445.737ms,4.5597zl
2021-01-02 17:38:24.974042,263.004ms,4.5597zl
2021-01-02 17:38:40.238602,370.464ms,4.5597zl
2021-01-02 17:38:55.611044,376.211ms,4.5597zl
2021-01-02 17:39:10.988646,303.28ms,4.5597zl
2021-01-02 17:39:26.294477,715.861ms,4.5597zl
2021-01-02 17:39:43.012813,260.253ms,4.5597zl
2021-01-02 17:39:58.274407,606.152ms,4.5597zl
2021-01-02 17:40:13.882384,380.591ms,4.5597zl
2021-01-02 17:40:29.264943,317.826ms,4.5597zl
2021-01-02 17:40:44.583959,295.944ms,4.5597zl
2021-01-02 17:40:59.882806,939.372ms,4.5597zl
2021-01-02 17:41:16.825062,779.492ms,4.5597zl
2021-01-02 17:41:33.606049,258.994ms,4.5597zl
2021-01-02 17:41:48.866216,275.068ms,4.5597zl
2021-01-02 17:42:04.144069,631.129ms,4.5597zl
2021-01-02 17:42:20.777096,351.685ms,4.5597zl
2021-01-02 17:42:36.129855,432.035ms,4.5597zl
2021-01-02 17:42:51.563721,297.319ms,4.5597zl
2021-01-02 17:43:06.862167,273.899ms,4.5597zl
2021-01-02 17:43:22.138919,869.131ms,4.5597zl
2021-01-02 17:43:39.010556,77.858ms,4.5597zl
2021-01-02 17:43:56.090451,319.499ms,4.5597zl
2021-01-02 17:44:11.411066,262.982ms,4.5597zl
2021-01-02 17:44:26.675051,561.545ms,4.5597zl
2021-01-02 17:44:43.238706,350.219ms,4.5597zl
2021-01-02 17:44:58.590935,446.156ms,4.5597zl
2021-01-02 17:45:14.038171,272.88ms,4.5597zl
2021-01-02 17:45:29.313047,802.998ms,4.5597zl
2021-01-02 17:45:45.118040,285.016ms,4.5597zl
2021-01-02 17:46:00.405464,282.579ms,4.5597zl
2021-01-02 17:46:15.690560,469.395ms,4.5597zl
2021-01-02 17:46:31.160965,938.916ms,4.5597zl
2021-01-02 17:46:48.100888,261.078ms,4.5597zl
2021-01-02 17:47:03.362975,289.072ms,4.5597zl
2021-01-02 17:47:18.653061,277.247ms,4.5597zl
2021-01-02 17:47:33.933042,288.663ms,4.5597zl
2021-01-02 17:47:49.223408,604.642ms,4.5597zl
2021-01-02 17:48:05.829961,675.834ms,4.5597zl
2021-01-02 17:48:22.506941,269.83ms,4.5597zl
2021-01-02 17:48:37.778048,673.017ms,4.5597zl
2021-01-02 17:48:54.453047,292.904ms,4.5597zl
2021-01-02 17:49:09.747958,619.072ms,4.5597zl
2021-01-02 17:49:26.369000,303.856ms,4.5597zl
2021-01-02 17:49:41.674075,372.051ms,4.5597zl
2021-01-02 17:49:57.049079,305.966ms,4.5597zl
2021-01-02 17:50:12.357077,345.984ms,4.5597zl
2021-01-02 17:50:27.706052,454.037ms,4.5597zl
2021-01-02 17:50:43.163054,339.137ms,4.5597zl
2021-01-02 17:50:58.504974,307.495ms,4.5597zl
2021-01-02 17:51:13.813948,310.222ms,4.5597zl
2021-01-02 17:51:29.126058,673.259ms,4.5597zl
2021-01-02 17:51:45.800415,346.124ms,4.5597zl
2021-01-02 17:52:01.148908,791.684ms,4.5597zl
2021-01-02 17:52:17.943451,695.579ms,4.5597zl
2021-01-02 17:52:34.640123,890.923ms,4.5597zl
2021-01-02 17:52:51.532927,602.136ms,4.5597zl
2021-01-02 17:53:08.136078,392.731ms,4.5597zl
2021-01-02 17:53:23.529817,998.183ms,4.5597zl
2021-01-02 17:53:40.530077,681.977ms,4.5597zl
2021-01-02 17:53:57.213083,709.598ms,4.5597zl
2021-01-02 17:54:13.923709,319.382ms,4.5597zl
2021-01-02 17:54:30.244095,62.195ms,4.5597zl
2021-01-02 17:54:47.309048,259.971ms,4.5597zl
2021-01-02 17:55:03.570065,305.974ms,4.5597zl
2021-01-02 17:55:18.878996,660.227ms,4.5597zl
2021-01-02 17:55:35.541039,647.253ms,4.5597zl
2021-01-02 17:55:52.190048,672.045ms,4.5597zl
2021-01-02 17:56:08.864040,31.106ms,4.5597zl
2021-01-02 17:56:24.897304,820.745ms,4.5597zl
2021-01-02 17:56:41.720129,292.335ms,4.5597zl
2021-01-02 17:56:57.014135,136.196ms,4.5597zl
2021-01-02 17:57:14.152040,711.707ms,4.5597zl
2021-01-02 17:57:30.866131,614.683ms,4.5597zl
2021-01-02 17:57:47.482057,288.831ms,4.5597zl
2021-01-02 17:58:02.773059,280.53ms,4.5597zl
2021-01-02 17:58:18.056048,293.993ms,4.5597zl
2021-01-02 17:58:33.352650,385.586ms,4.5597zl
2021-01-02 17:58:48.740237,676.845ms,4.5597zl
2021-01-02 17:59:05.419012,686.989ms,4.5597zl
2021-01-02 17:59:22.108788,306.254ms,4.5597zl
2021-01-02 17:59:37.417048,460.005ms,4.5597zl
2021-01-02 17:59:52.878490,311.388ms,4.5597zl
2021-01-02 18:00:08.191599,555.27ms,4.5597zl
2021-01-02 18:00:24.748074,307.817ms,4.5597zl
2021-01-02 18:00:40.058144,323.016ms,4.5597zl
2021-01-02 18:00:56.382587,408.954ms,4.5597zl
2021-01-02 18:01:11.793058,281.983ms,4.5597zl
2021-01-02 18:01:27.077051,763.142ms,4.5597zl
2021-01-02 18:01:43.843053,575.211ms,4.5597zl
2021-01-02 18:01:59.420848,602.692ms,4.5597zl
2021-01-02 18:02:15.026050,577.732ms,4.5597zl
2021-01-02 18:02:31.606044,536.026ms,4.5597zl
2021-01-02 18:02:48.143096,711.183ms,4.5597zl
2021-01-02 18:03:04.856040,765.012ms,4.5597zl
2021-01-02 18:03:21.623063,29.98ms,4.5597zl
2021-01-02 18:03:38.654471,272.572ms,4.5597zl
2021-01-02 18:03:53.929019,766.063ms,4.5597zl
2021-01-02 18:04:10.697042,268.002ms,4.5597zl
2021-01-02 18:04:25.967152,68.592ms,4.5597zl
2021-01-02 18:04:42.038208,625.624ms,4.5597zl
2021-01-02 18:04:58.665082,850.994ms,4.5597zl
2021-01-02 18:05:14.519072,624.183ms,4.5597zl
2021-01-02 18:05:31.146063,638.929ms,4.5597zl
2021-01-02 18:05:47.787083,278.053ms,4.5597zl
2021-01-02 18:06:03.066675,721.091ms,4.5597zl
2021-01-02 18:06:19.788776,900.3ms,4.5597zl
2021-01-02 18:06:36.690108,588.936ms,4.5597zl
2021-01-02 18:06:52.280469,926.534ms,4.5597zl
2021-01-02 18:07:09.208677,381.199ms,4.5597zl
2021-01-02 18:07:24.591008,294.061ms,4.5597zl
2021-01-02 18:07:39.887050,688.863ms,4.5597zl
2021-01-02 18:07:56.578814,135.23ms,4.5597zl
2021-01-02 18:08:14.715071,736.972ms,4.5597zl
2021-01-02 18:08:31.453065,658.979ms,4.5597zl
2021-01-02 18:08:48.113144,274.897ms,4.5597zl
2021-01-02 18:09:03.389050,643.999ms,4.5597zl
2021-01-02 18:09:20.034961,74.149ms,4.5597zl
2021-01-02 18:09:36.112040,485.457ms,4.5597zl
2021-01-02 18:09:51.599501,244.821ms,4.5597zl
2021-01-02 18:10:08.846079,307.062ms,4.5597zl
2021-01-02 18:10:24.155086,816.983ms,4.5597zl
2021-01-02 18:10:40.973764,828.428ms,4.5597zl
2021-01-02 18:10:57.803202,630.873ms,4.5597zl
2021-01-02 18:11:14.435100,746.995ms,4.5597zl
2021-01-02 18:11:31.183099,827.943ms,4.5597zl
2021-01-02 18:11:48.013291,734.359ms,4.5597zl
2021-01-02 18:12:04.748954,760.38ms,4.5597zl
2021-01-02 18:12:21.511042,944.041ms,4.5597zl
2021-01-02 18:12:38.457048,642.532ms,4.5597zl
2021-01-02 18:12:55.101296,793.486ms,4.5597zl
2021-01-02 18:13:11.896406,623.663ms,4.5597zl
2021-01-02 18:13:28.522165,619.839ms,4.5597zl
2021-01-02 18:13:44.143924,304.084ms,4.5597zl
2021-01-02 18:14:03.568190,624.526ms,4.5597zl
2021-01-02 18:14:20.193853,628.455ms,4.5597zl
2021-01-02 18:14:36.823336,358.944ms,4.5597zl
2021-01-02 18:14:52.184150,776.224ms,4.5597zl
2021-01-02 18:15:08.961832,681.085ms,4.5597zl
2021-01-02 18:15:25.645634,676.216ms,4.5597zl
2021-01-02 18:15:42.324109,686.687ms,4.5597zl
2021-01-02 18:15:59.012581,282.917ms,4.5597zl
2021-01-02 18:16:14.297094,811.983ms,4.5597zl
2021-01-02 18:16:30.111076,870.889ms,4.5597zl
2021-01-02 18:16:46.983628,365.452ms,4.5597zl
2021-01-02 18:17:02.350083,722.002ms,4.5597zl
2021-01-02 18:17:19.073116,723.07ms,4.5597zl
2021-01-02 18:17:35.798890,659.215ms,4.5597zl
2021-01-02 18:17:52.460080,93.036ms,4.5597zl
2021-01-02 18:18:09.556078,311.025ms,4.5597zl
2021-01-02 18:18:24.868133,311.946ms,4.5597zl
2021-01-02 18:18:40.181085,838.374ms,4.5597zl
2021-01-02 18:18:57.021119,749.962ms,4.5597zl
2021-01-02 18:19:13.772110,857.978ms,4.5597zl
2021-01-02 18:19:30.631324,254.078ms,4.5597zl
2021-01-02 18:19:45.886934,281.971ms,4.5597zl
2021-01-02 18:20:01.170072,351.021ms,4.5597zl
2021-01-02 18:20:16.522098,681.829ms,4.5597zl
2021-01-02 18:20:36.205079,277.168ms,4.5597zl
2021-01-02 18:20:51.484081,626.177ms,4.5597zl
2021-01-02 18:21:08.111479,921.075ms,4.5597zl
2021-01-02 18:21:25.034156,416.961ms,4.5597zl
2021-01-02 18:21:40.452632,706.732ms,4.5597zl
2021-01-02 18:21:57.160601,461.983ms,4.5597zl
2021-01-02 18:22:12.625073,725.014ms,4.5597zl
2021-01-02 18:22:29.352113,360.967ms,4.5597zl
2021-01-02 18:22:45.715082,299.002ms,4.5597zl
2021-01-02 18:23:02.015091,271.985ms,4.5597zl
2021-01-02 18:23:17.288246,347.831ms,4.5597zl
2021-01-02 18:23:32.638086,273.101ms,4.5597zl
2021-01-02 18:23:47.913178,264.901ms,4.5597zl
2021-01-02 18:24:03.179151,285.65ms,4.5597zl
2021-01-02 18:24:18.466297,297.835ms,4.5597zl
2021-01-02 18:24:33.766089,419.089ms,4.5597zl
2021-01-02 18:24:49.186859,278.217ms,4.5597zl
2021-01-02 18:25:04.467661,327.544ms,4.5597zl
2021-01-02 18:25:19.796479,836.057ms,4.5597zl
2021-01-02 18:25:36.634362,508.611ms,4.5597zl
2021-01-02 18:25:53.145353,555.528ms,4.5597zl
2021-01-02 18:26:08.702075,565.009ms,4.5597zl
2021-01-02 18:26:25.270076,993.999ms,4.5597zl
2021-01-02 18:26:42.266907,277.169ms,4.5597zl
2021-01-02 18:26:57.545103,587.977ms,4.5597zl
2021-01-02 18:27:13.135906,298.177ms,4.5597zl
2021-01-02 18:27:28.435087,268.989ms,4.5597zl
2021-01-02 18:27:43.705374,312.628ms,4.5597zl
2021-01-02 18:28:01.020073,565.006ms,4.5597zl
2021-01-02 18:28:16.587862,754.601ms,4.5597zl
2021-01-02 18:28:33.344377,228.704ms,4.5597zl
2021-01-02 18:28:49.574085,263.989ms,4.5597zl
2021-01-02 18:29:04.839083,283.292ms,4.5597zl
2021-01-02 18:29:20.124587,512.75ms,4.5597zl
2021-01-02 18:29:35.639548,250.76ms,4.5597zl
2021-01-02 18:29:50.891863,641.243ms,4.5597zl
2021-01-02 18:30:06.533321,59.803ms,4.5597zl
2021-01-02 18:30:23.594244,671.864ms,4.5597zl
2021-01-02 18:30:40.267374,350.756ms,4.5597zl
2021-01-02 18:30:55.619977,294.047ms,4.5597zl
2021-01-02 18:31:10.915800,342.986ms,4.5597zl
2021-01-02 18:31:26.260072,951.0ms,4.5597zl
2021-01-02 18:31:43.212074,254.002ms,4.5597zl
2021-01-02 18:31:58.466183,924.638ms,4.5597zl
2021-01-02 18:32:14.391585,880.798ms,4.5597zl
2021-01-02 18:32:31.274231,307.657ms,4.5597zl
2021-01-02 18:32:46.583802,436.28ms,4.5597zl
2021-01-02 18:33:02.021205,281.871ms,4.5597zl
2021-01-02 18:33:17.304351,732.254ms,4.5597zl
2021-01-02 18:33:33.038005,985.051ms,4.5597zl
2021-01-02 18:33:50.024313,401.278ms,4.5597zl
2021-01-02 18:34:05.426842,371.467ms,4.5597zl
2021-01-02 18:34:20.800073,295.214ms,4.5597zl
2021-01-02 18:34:36.097120,530.092ms,4.5597zl
2021-01-02 18:34:51.629091,579.015ms,4.5597zl
2021-01-02 18:35:07.210603,462.864ms,4.5597zl
2021-01-02 18:35:22.674549,491.528ms,4.5597zl
2021-01-02 18:35:38.167097,323.226ms,4.5597zl
2021-01-02 18:35:53.491699,503.536ms,4.5597zl
2021-01-02 18:36:08.997085,671.314ms,4.5597zl
2021-01-02 18:36:24.669756,527.359ms,4.5597zl
2021-01-02 18:36:40.197121,568.276ms,4.5597zl
2021-01-02 18:36:55.767352,249.821ms,4.5597zl
2021-01-02 18:37:11.018195,885.014ms,4.5597zl
2021-01-02 18:37:27.905084,810.457ms,4.5597zl
2021-01-02 18:37:45.716556,402.63ms,4.5597zl
2021-01-02 18:38:03.120556,841.368ms,4.5597zl
2021-01-02 18:38:19.963806,829.401ms,4.5597zl
2021-01-02 18:38:36.794330,268.852ms,4.5597zl
2021-01-02 18:38:52.063265,266.842ms,4.5597zl
2021-01-02 18:39:08.331329,569.091ms,4.5597zl
2021-01-02 18:39:23.902073,721.896ms,4.5597zl
2021-01-02 18:39:39.625361,268.722ms,4.5597zl
2021-01-02 18:39:54.895220,249.036ms,4.5597zl
2021-01-02 18:40:10.145310,714.479ms,4.5597zl
2021-01-02 18:40:26.861509,235.019ms,4.5597zl
2021-01-02 18:40:42.098094,609.621ms,4.5597zl
2021-01-02 18:40:58.708833,327.567ms,4.5597zl
2021-01-02 18:41:16.038341,253.56ms,4.5597zl
2021-01-02 18:41:31.293356,337.768ms,4.5597zl
2021-01-02 18:41:46.632132,585.857ms,4.5597zl
2021-01-02 18:42:03.219736,379.349ms,4.5597zl
2021-01-02 18:42:18.600839,260.972ms,4.5597zl
2021-01-02 18:42:33.862819,526.539ms,4.5597zl
2021-01-02 18:42:50.391101,239.703ms,4.5597zl
2021-01-02 18:43:05.631068,327.006ms,4.5597zl
2021-01-02 18:43:20.959074,314.067ms,4.5597zl
2021-01-02 18:43:36.274077,554.996ms,4.5597zl
2021-01-02 18:43:52.830108,498.966ms,4.5597zl
2021-01-02 18:44:09.330084,299.008ms,4.5597zl
2021-01-02 18:44:24.630104,278.992ms,4.5597zl
2021-01-02 18:44:39.911072,639.128ms,4.5597zl
2021-01-02 18:44:56.552070,522.057ms,4.5597zl
2021-01-02 18:45:13.075131,332.514ms,4.5597zl
2021-01-02 18:45:28.408656,511.424ms,4.5597zl
2021-01-02 18:45:44.921034,647.045ms,4.5597zl
2021-01-02 18:46:01.569077,703.773ms,4.5597zl
2021-01-02 18:46:18.274107,215.963ms,4.5597zl
2021-01-02 18:46:33.491865,235.218ms,4.5597zl
2021-01-02 18:46:48.729072,624.032ms,4.5597zl
2021-01-02 18:47:05.353106,355.976ms,4.5597zl
2021-01-02 18:47:20.710086,270.439ms,4.5597zl
2021-01-02 18:47:35.982101,311.337ms,4.5597zl
2021-01-02 18:47:51.295073,437.281ms,4.5597zl
2021-01-02 18:48:06.734073,539.003ms,4.5597zl
2021-01-02 18:48:23.274790,336.016ms,4.5597zl
2021-01-02 18:48:38.612097,288.985ms,4.5597zl
2021-01-02 18:48:53.902665,450.952ms,4.5597zl
2021-01-02 18:49:09.355969,608.107ms,4.5597zl
2021-01-02 18:49:24.965079,22.44ms,4.5597zl
2021-01-02 18:49:40.990075,668.053ms,4.5597zl
2021-01-02 18:49:56.660318,951.777ms,4.5597zl
2021-01-02 18:50:12.613471,298.15ms,4.5597zl
2021-01-02 18:50:27.913143,726.934ms,4.5597zl
2021-01-02 18:50:44.641097,734.98ms,4.5597zl
2021-01-02 18:51:00.378533,258.127ms,4.5597zl
2021-01-02 18:51:15.639102,263.989ms,4.5597zl
2021-01-02 18:51:30.904270,189.858ms,4.5597zl
2021-01-02 18:51:47.095474,589.005ms,4.5597zl
2021-01-02 18:52:03.686268,262.663ms,4.5597zl
2021-01-02 18:52:18.948963,559.139ms,4.5597zl
2021-01-02 18:52:35.509181,676.897ms,4.5597zl
2021-01-02 18:52:52.187913,93.7ms,4.5597zl
2021-01-02 18:53:08.282635,273.121ms,4.5597zl
2021-01-02 18:53:23.556763,406.858ms,4.5597zl
2021-01-02 18:53:38.964918,426.034ms,4.5597zl
2021-01-02 18:53:54.393102,509.214ms,4.5597zl
2021-01-02 18:54:09.904075,724.695ms,4.5597zl
2021-01-02 18:54:26.631642,408.563ms,4.5597zl
2021-01-02 18:54:42.042208,497.685ms,4.5597zl
2021-01-02 18:54:57.541089,558.713ms,4.5597zl
2021-01-02 18:55:13.102079,565.127ms,4.5597zl
2021-01-02 18:55:28.668228,309.955ms,4.5597zl
2021-01-02 18:55:43.979197,794.853ms,4.5597zl
2021-01-02 18:56:00.775081,847.706ms,4.5597zl
2021-01-02 18:56:16.624088,316.047ms,4.5597zl
2021-01-02 18:56:31.942147,316.034ms,4.5597zl
2021-01-02 18:56:48.259362,343.007ms,4.5597zl
2021-01-02 18:57:04.605074,388.277ms,4.5597zl
2021-01-02 18:57:19.995121,222.363ms,4.5597zl
2021-01-02 18:57:36.219454,104.623ms,4.5597zl
2021-01-02 18:57:53.326043,812.278ms,4.5597zl
2021-01-02 18:58:10.141039,326.581ms,4.5597zl
2021-01-02 18:58:25.469327,272.464ms,4.5597zl
2021-01-02 18:58:40.743089,618.008ms,4.5597zl
2021-01-02 18:58:56.363076,784.03ms,4.5597zl
2021-01-02 18:59:13.149158,446.366ms,4.5597zl
2021-01-02 18:59:29.597529,147.562ms,4.5597zl
2021-01-02 18:59:45.746101,294.989ms,4.5597zl
2021-01-02 19:00:02.042102,644.001ms,4.5597zl
2021-01-02 19:00:17.687216,526.946ms,4.5597zl
2021-01-02 19:00:33.215819,735.517ms,4.5597zl
2021-01-02 19:00:49.953096,573.087ms,4.5597zl
2021-01-02 19:01:06.526185,546.901ms,4.5597zl
2021-01-02 19:01:22.074195,305.55ms,4.5597zl
2021-01-02 19:01:37.380649,864.97ms,4.5597zl
2021-01-02 19:01:53.247746,516.342ms,4.5597zl
2021-01-02 19:02:08.765205,307.871ms,4.5597zl
2021-01-02 19:02:24.074091,363.161ms,4.5597zl
2021-01-02 19:02:39.438814,371.279ms,4.5597zl
2021-01-02 19:02:54.812078,827.041ms,4.5597zl
2021-01-02 19:03:10.640838,421.48ms,4.5597zl
2021-01-02 19:03:26.065218,401.879ms,4.5597zl
2021-01-02 19:03:42.468397,374.798ms,4.5597zl
2021-01-02 19:03:57.846119,967.958ms,4.5597zl
2021-01-02 19:04:13.815097,378.921ms,4.5597zl
2021-01-02 19:04:29.196851,196.229ms,4.5597zl
2021-01-02 19:04:46.396081,635.011ms,4.5597zl
2021-01-02 19:05:03.033781,167.844ms,4.5597zl
2021-01-02 19:05:19.202923,360.395ms,4.5597zl
2021-01-02 19:05:34.564478,282.598ms,4.5597zl
2021-01-02 19:05:49.849072,330.042ms,4.5597zl
2021-01-02 19:06:05.180917,392.445ms,4.5597zl
2021-01-02 19:06:20.575816,556.295ms,4.5597zl
2021-01-02 19:06:36.135103,328.098ms,4.5597zl
2021-01-02 19:06:51.465125,298.344ms,4.5597zl
2021-01-02 19:07:06.766080,289.165ms,4.5597zl
2021-01-02 19:07:22.057259,851.827ms,4.5597zl
2021-01-02 19:07:38.911127,413.693ms,4.5597zl
2021-01-02 19:07:54.326392,444.233ms,4.5597zl
2021-01-02 19:08:09.771492,509.485ms,4.5597zl
2021-01-02 19:08:25.281993,709.115ms,4.5597zl
2021-01-02 19:08:41.992820,849.581ms,4.5597zl
2021-01-02 19:08:58.844101,433.954ms,4.5597zl
2021-01-02 19:09:14.280084,540.209ms,4.5597zl
2021-01-02 19:09:29.821524,532.58ms,4.5597zl
2021-01-02 19:09:45.357088,296.232ms,4.5597zl
2021-01-02 19:10:00.655603,352.201ms,4.5597zl
2021-01-02 19:10:16.010060,755.833ms,4.5597zl
2021-01-02 19:10:32.767672,333.528ms,4.5597zl
2021-01-02 19:10:48.102581,774.977ms,4.5597zl
2021-01-02 19:11:04.879200,710.135ms,4.5597zl
2021-01-02 19:11:21.590363,403.716ms,4.5597zl
2021-01-02 19:11:36.996190,288.763ms,4.5597zl
2021-01-02 19:11:52.286426,365.028ms,4.5597zl
2021-01-02 19:12:07.653731,295.094ms,4.5597zl
2021-01-02 19:12:22.950064,487.143ms,4.5597zl
2021-01-02 19:12:38.440089,56.029ms,4.5597zl
2021-01-02 19:12:54.497278,672.912ms,4.5597zl
2021-01-02 19:13:11.172199,259.711ms,4.5597zl
2021-01-02 19:13:26.434271,723.425ms,4.5597zl
2021-01-02 19:13:42.160301,673.784ms,4.5597zl
2021-01-02 19:13:57.835124,125.949ms,4.5597zl
2021-01-02 19:14:13.963188,347.911ms,4.5597zl
2021-01-02 19:14:29.312140,942.522ms,4.5597zl
2021-01-02 19:14:45.256093,415.723ms,4.5597zl
2021-01-02 19:15:00.674076,340.093ms,4.5597zl
2021-01-02 19:15:16.016022,520.814ms,4.5597zl
2021-01-02 19:15:31.538200,316.004ms,4.5597zl
2021-01-02 19:15:46.855217,374.835ms,4.5597zl
2021-01-02 19:16:02.231061,377.513ms,4.5597zl
2021-01-02 19:16:17.610022,410.153ms,4.5597zl
2021-01-02 19:16:33.022086,429.751ms,4.5597zl
2021-01-02 19:16:48.453109,271.204ms,4.5597zl
2021-01-02 19:17:03.726121,303.963ms,4.5597zl
2021-01-02 19:17:20.031101,393.597ms,4.5597zl
2021-01-02 19:17:35.426278,525.195ms,4.5597zl
2021-01-02 19:17:51.951508,535.586ms,4.5597zl
2021-01-02 19:18:08.488670,484.718ms,4.5597zl
2021-01-02 19:18:24.975120,348.958ms,4.5597zl
2021-01-02 19:18:40.326164,449.869ms,4.5597zl
2021-01-02 19:18:55.777970,578.095ms,4.5597zl
2021-01-02 19:19:11.357941,298.628ms,4.5597zl
2021-01-02 19:19:26.658077,486.779ms,4.5597zl
2021-01-02 19:19:42.147134,984.85ms,4.5597zl
2021-01-02 19:19:59.133154,319.296ms,4.5597zl
2021-01-02 19:20:14.454116,312.998ms,4.5597zl
2021-01-02 19:20:29.769079,243.023ms,4.5597zl
2021-01-02 19:20:46.014109,372.968ms,4.5597zl
2021-01-02 19:21:01.388106,560.594ms,4.5597zl
2021-01-02 19:21:16.951165,444.328ms,4.5597zl
2021-01-02 19:21:32.397105,352.486ms,4.5597zl
2021-01-02 19:21:47.751653,348.212ms,4.5597zl
2021-01-02 19:22:03.102327,423.768ms,4.5597zl
2021-01-02 19:22:18.528949,843.378ms,4.5597zl
2021-01-02 19:22:34.373479,393.602ms,4.5597zl
2021-01-02 19:22:49.769061,491.034ms,4.5597zl
2021-01-02 19:23:05.262162,616.95ms,4.5597zl
2021-01-02 19:23:21.881072,710.878ms,4.5597zl
2021-01-02 19:23:37.593803,337.282ms,4.5597zl
2021-01-02 19:23:52.933025,299.531ms,4.5597zl
2021-01-02 19:24:08.235047,299.305ms,4.5597zl
2021-01-02 19:24:23.536360,593.061ms,4.5597zl
2021-01-02 19:24:39.131076,379.006ms,4.5597zl
2021-01-02 19:24:54.512084,328.023ms,4.5597zl
2021-01-02 19:25:09.841108,297.978ms,4.5597zl
